unit_id	headword	audit_status	german_source	german_locator	english_source	english_locator	persian_source	persian_locator	correction_or_note
MEN-A1-00213	erlauben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/erlauben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/erlauben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/erlauben	Allow/permit sense and jemandem etwas erlauben construction checked.
MEN-A1-00214	Geld anlegen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anlegen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anlegen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/anlegen	CORRECTED_VERIFIED: screenshot-selected financial sense; Geld anlegen = invest money / سرمایه‌گذاری کردن.
MEN-A1-00215	abstimmen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abstimmen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abstimmen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/abstimmen	CORRECTED_VERIFIED: narrowed to intransitive political voting sense.
MEN-A1-00216	über etw. abstimmen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abstimmen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abstimmen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/abstimmen	über + Akkusativ voting construction explicitly attested.
MEN-A1-00217	sich etw. vorstellen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vorstellen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vorstellen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vorstellen	CORRECTED_VERIFIED: screenshot-selected sich Dat. etwas vorstellen = imagine / تصور کردن.
MEN-A1-00218	vermuten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vermuten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vermuten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vermuten	Suppose/guess/suspect sense checked.
MEN-A1-00219	aufstehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aufstehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aufstehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/aufstehen	Get up/rise sense and sein auxiliary checked.
MEN-A1-00220	anhaben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anhaben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anhaben	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/anhaben	Have clothing on/wear sense and hat angehabt checked.
MEN-A1-00221	anziehen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anziehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anziehen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/anziehen	CORRECTED_VERIFIED: clothing put-on sense isolated from attract/tighten/etc.
MEN-A1-00222	ausziehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/ausziehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/ausziehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/ausziehen	Transitive clothing take-off sense checked.
MEN-A1-00223	sich ausziehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/ausziehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/ausziehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/ausziehen	Reflexive sich ausziehen = undress explicitly attested.
MEN-A1-00224	entwerfen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entwerfen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entwerfen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entwerfen	Design/draft sense checked.
MEN-A1-00225	wünschen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/wuenschen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/wuenschen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/wuenschen	Wish/desire sense checked.
MEN-A1-00226	schneien	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/schneien	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/schneien	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/schneien	Weather snow sense checked.
MEN-A1-00227	regnen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/regnen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/regnen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/regnen	Weather rain sense checked.
MEN-A1-00228	scheinen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/scheinen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/scheinen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/scheinen	CORRECTED_VERIFIED: screenshot-selected light/shining sense, not the separate seem/appear sense.
MEN-A1-00229	wegmachen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/wegmachen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/wegmachen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entfernen	Remove/clean-away sense checked; Persian از بین بردن/برطرف کردن/پاک کردن matched.
MEN-A1-00230	blitzen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/blitzen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/blitzen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/blitz	Weather lightning/flash sense checked; Persian برق/صاعقه lexical evidence matched.
MEN-A1-00231	erleben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/erleben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/erleben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/erleben	Experience/live-through sense and hat erlebt checked.
MEN-A1-00232	sammeln	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/sammeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/sammeln	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/sammeln	Collect/gather transitive sense checked.
MEN-A1-00233	sich sammeln	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/sammeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/sammeln	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/sammeln	CORRECTED_VERIFIED: narrowed reflexive unit to gathering/assembling, avoiding the separate compose-oneself sense.
MEN-A1-00234	klingen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/klingen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/klingen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/klingen	Sound/seem-by-sound sense checked; Persian صدا دادن/به نظر رسیدن matched.
MEN-A1-00235	etw. irgendwohin setzen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/setzen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/setzen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/setzen	CORRECTED_VERIFIED: isolated transitive placement sense; reflexive sitting remains separate in 236.
MEN-A1-00236	sich setzen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/setzen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/setzen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/setzen	sich setzen = sit down/seat oneself; reflexive construction checked.
MEN-A1-00237	dabeihaben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/dabeihaben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/dabeihaben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/dabei	Have with oneself; dabeihaben morphology and Persian همراه wording checked.
MEN-A1-00238	aufwachen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aufwachen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aufwachen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/aufwachen	Wake-up sense and ist aufgewacht checked.
MEN-A1-00239	öffnen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/oeffnen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/oeffnen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/oeffnen	Open sense and regular morphology checked.
MEN-A1-00240	bergen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bergen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bergen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bergen	Rescue/recover-to-safety sense and irregular morphology checked; Persian نجات دادن matched.
MEN-A1-00241	ein Fest abhalten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abhalten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abhalten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/veranstalten	Phrase-level evidence: Veranstaltung/Fest abhalten = hold/organize a celebration; Persian برگزار/برپا کردن matched.
MEN-A1-00242	gratulieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/gratulieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/gratulieren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/gratulieren	Congratulate sense and Dative usage checked.
MEN-A1-00243	schenken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/schenken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/schenken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/schenken	Give as a gift sense checked.
MEN-A1-00244	umziehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/umziehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/umziehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/umziehen	Move-house sense and ist umgezogen checked.
MEN-A1-00245	sich umziehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/umziehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/umziehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/umziehen	Reflexive change-clothes sense checked; hat sich umgezogen retained against the source-row auxiliary error.
MEN-A1-00246	sich freuen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/freuen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/freuen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/freuen	Reflexive joy/looking-forward sense checked, including auf/über constructions.
MEN-A1-00247	sich um jdn./etw. kümmern	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/kuemmern	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/kuemmern	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/kuemmern	sich um jemanden/etwas kümmern = take care of; construction checked.
MEN-A1-00248	reparieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/reparieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/reparieren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/reparieren	Repair/fix sense checked.
MEN-A1-00249	schicken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/schicken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/schicken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/schicken	Send sense checked.
MEN-A1-00250	vereinbaren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vereinbaren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vereinbaren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vereinbaren	Arrange/agree, especially a Termin, checked.
MEN-A1-00251	etw. verschieben	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verschieben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verschieben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verschieben	CORRECTED_VERIFIED: narrowed to postponing/rescheduling rather than mixing physical movement.
MEN-A1-00252	sich verschieben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verschieben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verschieben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verschieben	Temporal reflexive delay/postponement sense checked.
MEN-A1-00253	passen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/passen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/passen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/passen	Dative fit/suit sense checked.
MEN-A1-00254	zu etw. passen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/passen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/passen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/passen	zu etwas passen = match/go with; construction checked.
MEN-A1-00255	tun	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/tun	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/tun	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/tun	Do/perform-an-action sense and irregular morphology checked.
MEN-A1-00256	vor jdm./etw. Angst haben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/Angst	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/angst	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/angst	Phrase vor jemandem/etwas Angst haben checked; Persian ترس داشتن/ترسیدن matched.
MEN-A1-00257	auf jdn./etw. warten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/warten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/warten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/warten	auf + Akkusativ wait-for construction checked.
MEN-A1-00258	mitnehmen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/mitnehmen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/mitnehmen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/mitnehmen	Take-along sense checked; Persian با خود بردن matched.
MEN-A1-00259	etw. in etw. stecken	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/stecken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/stecken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/stecken	CORRECTED_VERIFIED: transitive put/stick-into sense isolated from intransitive stuck sense.
MEN-A1-00260	stecken bleiben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/stecken_bleiben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/stecken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bleiben	stecken bleiben = get/be stuck; sein-Perfekt and Persian گیر کردن explicitly matched.
MEN-A1-00261	nerven	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/nerven	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/nerven	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/nerven	Annoy/get on someone's nerves sense checked.
MEN-A1-00262	duschen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/duschen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/duschen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/duschen	Shower/wash under a shower sense and hat geduscht checked.
MEN-A1-00263	schaffen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/schaffen_fertigbringen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/schaffen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/fertig-bringen	Weak-verb manage/accomplish sense (schaffte, hat geschafft), not strong create sense, checked.
MEN-A1-00264	hinbringen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/hinbringen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/hinbringen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bringen	Take/bring someone or something there; direction + Persian بردن/رساندن matched.
MEN-A1-00265	anerkennen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anerkennen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anerkennen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/anerkennen	Recognize/acknowledge as valid/value sense checked.
MEN-A1-00266	mit jdm./etw. abschließen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abschlieszen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abschliessen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/abschluss	CORRECTED_VERIFIED: screenshot-selected mit jemandem/etwas abschließen = be done with/put behind; Persian پایان/اتمام evidence matched.
MEN-A1-00267	jdn./etw. anmelden	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anmelden	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anmelden	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/anmelden	CORRECTED_VERIFIED: non-reflexive register someone/something separated from self-registration unit 268.
MEN-A1-00268	sich zu etw. anmelden	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anmelden	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anmelden	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/anmelden	Resolved conflicting source row to the lexicographically attested course-registration construction sich zu etw. anmelden.
MEN-A1-00269	werden	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/werden	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/werden	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/werden	Become sense and wurde/ist geworden checked.
MEN-A1-00270	zu Fuß gehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/gehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/gehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/gehen	zu Fuß gehen = walk/go on foot; Persian راه رفتن / پای پیاده matched.
MEN-A1-00271	segeln	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/segeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/segeln	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/segelboot	CORRECTED_VERIFIED: Duden permits haben/sein depending activity vs directed movement; canonical now records both.
MEN-A1-00272	sich bewerben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bewerben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bewerben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bewerben	Reflexive apply sense checked.
MEN-A1-00273	sich bei jdm./etw. bewerben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bewerben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bewerben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bewerben	sich bei einer Firma/Institution bewerben construction checked.
MEN-A1-00274	sich um eine Stelle bewerben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bewerben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bewerben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bewerben	sich um eine Stelle bewerben = apply for a job; construction checked.
MEN-A1-00275	bekommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bekommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bekommen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bekommen	Get/receive sense checked.
MEN-A1-00276	durchkommen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/durchkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/durchkommen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/durchgang	CORRECTED_VERIFIED: physical get/pass-through sense isolated; Persian عبور/گذر evidence matched.
