id	card_type	domain	category	source	level	lesson	deck	front	back	front_label	back_label	front_lang	back_lang	typing_target	examples	related	opposites	details	custom_fields	tags	notes	order
ma2-lu-0238	de-vocabulary	German	verb	Menschen A2	A2			sich bedienen	از چیزی برای خود برداشتن یا استفاده کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Morgens können Sie sich am Frühstückbuffet bedienen.","lang":"de-DE","role":"example","label":"ma2-lu-0238-ex-001","order":1},{"text":"In the mornings, you can help yourself at the breakfast buffet.","lang":"en-US","role":"example","label":"translation:ma2-lu-0238-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): bedient sich","Präteritum: bediente sich","Perfekt: hat sich bedient","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0238","semantic_identity":"ma2-lu-0238","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0238","type":"verb","headword":"sich bedienen","persian_meaning":"از چیزی برای خود برداشتن یا استفاده کردن","core":{"present_3sg":"bedient sich","preterite_3sg":"bediente sich","perfect":"hat sich bedient","auxiliary":"haben","reflexive":true,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0238-ex-001","lang":"de-DE","text":"Morgens können Sie sich am Frühstückbuffet bedienen.","order":1,"translations":[{"lang":"fa-IR","text":"صبح‌ها می‌توانید در بوفه صبحانه خودتان غذا بردارید."},{"lang":"en-US","text":"In the mornings, you can help yourself at the breakfast buffet."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":238,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-10;source-order=238","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich bedienen [+A], bediente sich, hat sich bedient"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"bedient sich","preterite":"bediente sich","perfect":"hat sich bedient","participle_ii":"","auxiliary":"haben","reflexive":true,"is_reflexive":true,"is_separable":false,"rection":"","typingCore":"sich bedienen","typingStandard":"sich bedienen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		238
ma2-lu-0239	de-vocabulary	German	phrase	Menschen A2	A2			sich etw.Gen. bedienen	از چیزی استفاده کردن، چیزی را به کار بردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Er bediente sich eines einfachen Tricks.","lang":"de-DE","role":"example","label":"ma2-lu-0239-ex-001","order":1},{"text":"He made use of a simple trick.","lang":"en-US","role":"example","label":"translation:ma2-lu-0239-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0239","semantic_identity":"ma2-lu-0239","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0239","type":"phrase","headword":"sich etw.Gen. bedienen","persian_meaning":"از چیزی استفاده کردن، چیزی را به کار بردن","core":{"structure":"sich etw.Gen. bedienen"},"examples":[{"id":"ma2-lu-0239-ex-001","lang":"de-DE","text":"Er bediente sich eines einfachen Tricks.","order":1,"translations":[{"lang":"fa-IR","text":"او از یک ترفند ساده استفاده کرد."},{"lang":"en-US","text":"He made use of a simple trick."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":239,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss"],"verification_status":"verified","locator":"screenshot-9:row-11;source-order=239","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich etw.Gen. bedienen"},{"source_id":"assistant_pedagogical_example","source_kind":"generated","what_was_verified":[],"verification_status":"unverified","accessed_at":"2026-09-02","evidence_note":"Pedagogical German example added because the source row did not contain a usable example; generated content is reviewed by Stage 4 and is not represented as external attestation."},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		239
ma2-lu-0240	de-vocabulary	German	verb	Menschen A2	A2			einbrechen	به زور وارد شدن، دزدی کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Jemand ist in unsere Wohnung eingebrochen.","lang":"de-DE","role":"example","label":"ma2-lu-0240-ex-001","order":1},{"text":"Someone broke into our apartment.","lang":"en-US","role":"example","label":"translation:ma2-lu-0240-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): bricht ein","Präteritum: brach ein","Perfekt: ist eingebrochen","Hilfsverb: sein"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0240","semantic_identity":"ma2-lu-0240","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0240","type":"verb","headword":"einbrechen","persian_meaning":"به زور وارد شدن، دزدی کردن","core":{"present_3sg":"bricht ein","preterite_3sg":"brach ein","perfect":"ist eingebrochen","auxiliary":"sein","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0240-ex-001","lang":"de-DE","text":"Jemand ist in unsere Wohnung eingebrochen.","order":1,"translations":[{"lang":"fa-IR","text":"کسی به زور وارد خانه ما شده است."},{"lang":"en-US","text":"Someone broke into our apartment."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":240,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-12;source-order=240","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: einbrechen, bricht ein, brach ein, ist eingebrochen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"bricht ein","preterite":"brach ein","perfect":"ist eingebrochen","participle_ii":"","auxiliary":"sein","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"einbrechen","typingStandard":"einbrechen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		240
ma2-lu-0241	de-vocabulary	German	verb	Menschen A2	A2			aufbrechen	باز کردن، شکستن، راه افتادن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich würde anfangen nachzudenken, bevor wir aufbrechen.","lang":"de-DE","role":"example","label":"ma2-lu-0241-ex-001","order":1},{"text":"I would start thinking before we set off.","lang":"en-US","role":"example","label":"translation:ma2-lu-0241-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): bricht auf","Präteritum: brach auf","Perfekt: hat aufgebrochen","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0241","semantic_identity":"ma2-lu-0241","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0241","type":"verb","headword":"aufbrechen","persian_meaning":"باز کردن، شکستن، راه افتادن","core":{"present_3sg":"bricht auf","preterite_3sg":"brach auf","perfect":"hat aufgebrochen","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0241-ex-001","lang":"de-DE","text":"Ich würde anfangen nachzudenken, bevor wir aufbrechen.","order":1,"translations":[{"lang":"fa-IR","text":"پیش از اینکه راه بیفتیم، کمی فکر می‌کنم."},{"lang":"en-US","text":"I would start thinking before we set off."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":241,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-13;source-order=241","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: aufbrechen, bricht auf, brach auf, hat aufgebrochen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"bricht auf","preterite":"brach auf","perfect":"hat aufgebrochen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"aufbrechen","typingStandard":"aufbrechen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		241
ma2-lu-0242	de-vocabulary	German	phrase	Menschen A2	A2			nach etw. (Dat.) aufbrechen	به سوی جایی راه افتادن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Wir brechen morgen nach Berlin auf.","lang":"de-DE","role":"example","label":"ma2-lu-0242-ex-001","order":1},{"text":"We are setting off for Berlin tomorrow.","lang":"en-US","role":"example","label":"translation:ma2-lu-0242-ex-001","order":2}]	[]	[]	[{"title":"Grammar Notes","items":["nach + Ortsangabe (Stadt, Land usw.)"]}]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0242","semantic_identity":"ma2-lu-0242","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0242","type":"phrase","headword":"nach etw. (Dat.) aufbrechen","persian_meaning":"به سوی جایی راه افتادن","core":{"structure":"nach etw. (Dat.) aufbrechen"},"examples":[{"id":"ma2-lu-0242-ex-001","lang":"de-DE","text":"Wir brechen morgen nach Berlin auf.","order":1,"translations":[{"lang":"fa-IR","text":"فردا به سمت برلین راه می‌افتیم."},{"lang":"en-US","text":"We are setting off for Berlin tomorrow."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":242,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-14;source-order=242","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: nach etw.Dat. aufbrechen Source right-column text 'nach: Stadt, Land etc.' is a usage note, not an example sentence; preserved as normalized grammar note."},{"source_id":"assistant_pedagogical_example","source_kind":"generated","what_was_verified":[],"verification_status":"unverified","accessed_at":"2026-09-02","evidence_note":"Pedagogical German example added because the source row did not contain a usable example; generated content is reviewed by Stage 4 and is not represented as external attestation."},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["nach + Ortsangabe (Stadt, Land usw.)"]}}}	menschen-a2; a2		242
ma2-lu-0243	de-vocabulary	German	verb	Menschen A2	A2			einschlagen	با ضربه شکستن یا کوبیدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Der Einbrecher schlug die Scheibe ein.","lang":"de-DE","role":"example","label":"ma2-lu-0243-ex-001","order":1},{"text":"The burglar smashed the window.","lang":"en-US","role":"example","label":"translation:ma2-lu-0243-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): schlägt ein","Präteritum: schlug ein","Perfekt: hat eingeschlagen","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0243","semantic_identity":"ma2-lu-0243","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0243","type":"verb","headword":"einschlagen","persian_meaning":"با ضربه شکستن یا کوبیدن","core":{"present_3sg":"schlägt ein","preterite_3sg":"schlug ein","perfect":"hat eingeschlagen","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0243-ex-001","lang":"de-DE","text":"Der Einbrecher schlug die Scheibe ein.","order":1,"translations":[{"lang":"fa-IR","text":"دزد شیشه را شکست."},{"lang":"en-US","text":"The burglar smashed the window."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":243,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-15;source-order=243","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: einschlagen [+A], schlägt ein, schlug ein, hat eingeschlagen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"schlägt ein","preterite":"schlug ein","perfect":"hat eingeschlagen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"einschlagen","typingStandard":"einschlagen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		243
ma2-lu-0244	de-vocabulary	German	verb	Menschen A2	A2			stehlen	دزدیدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Er stiehlt mir nur meine Zeit.","lang":"de-DE","role":"example","label":"ma2-lu-0244-ex-001","order":1},{"text":"He only steals my time.","lang":"en-US","role":"example","label":"translation:ma2-lu-0244-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): stiehlt","Präteritum: stahl","Perfekt: hat gestohlen","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt; optionales Dativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0244","semantic_identity":"ma2-lu-0244","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0244","type":"verb","headword":"stehlen","persian_meaning":"دزدیدن","core":{"present_3sg":"stiehlt","preterite_3sg":"stahl","perfect":"hat gestohlen","auxiliary":"haben","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0244-ex-001","lang":"de-DE","text":"Er stiehlt mir nur meine Zeit.","order":1,"translations":[{"lang":"fa-IR","text":"او فقط وقت من را می‌دزدد."},{"lang":"en-US","text":"He only steals my time."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":244,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-16;source-order=244","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: stehlen [(+D)+A], stiehlt, stahl, hat gestohlen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt; optionales Dativobjekt (Quellennotation)"]}},"present":"stiehlt","preterite":"stahl","perfect":"hat gestohlen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"stehlen","typingStandard":"stehlen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		244
ma2-lu-0245	de-vocabulary	German	verb	Menschen A2	A2			weglaufen	فرار کردن، دور شدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"(von / vor jdm./etw.) weglaufen","lang":"de-DE","role":"example","label":"ma2-lu-0245-ex-001","order":1},{"text":"to run away from someone or something","lang":"en-US","role":"example","label":"translation:ma2-lu-0245-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): er läuft weg","Präteritum: lief weg","Perfekt: ist weggelaufen","Hilfsverb: sein"]},{"title":"Grammar Notes","items":["Dativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0245","semantic_identity":"ma2-lu-0245","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0245","type":"verb","headword":"weglaufen","persian_meaning":"فرار کردن، دور شدن","core":{"present_3sg":"er läuft weg","preterite_3sg":"lief weg","perfect":"ist weggelaufen","auxiliary":"sein","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0245-ex-001","lang":"de-DE","text":"(von / vor jdm./etw.) weglaufen","order":1,"translations":[{"lang":"fa-IR","text":"از کسی یا چیزی فرار کردن"},{"lang":"en-US","text":"to run away from someone or something"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":245,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-17;source-order=245","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: weglaufen [+D], er läuft weg, lief weg, ist weggelaufen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Dativobjekt (Quellennotation)"]}},"present":"er läuft weg","preterite":"lief weg","perfect":"ist weggelaufen","participle_ii":"","auxiliary":"sein","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"weglaufen","typingStandard":"weglaufen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		245
ma2-lu-0246	de-vocabulary	German	verb	Menschen A2	A2			anfassen	لمس کردن، دست زدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Fass das nicht an!","lang":"de-DE","role":"example","label":"ma2-lu-0246-ex-001","order":1},{"text":"Don't touch that!","lang":"en-US","role":"example","label":"translation:ma2-lu-0246-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): fasst an","Präteritum: fasste an","Perfekt: hat angefasst","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0246","semantic_identity":"ma2-lu-0246","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0246","type":"verb","headword":"anfassen","persian_meaning":"لمس کردن، دست زدن","core":{"present_3sg":"fasst an","preterite_3sg":"fasste an","perfect":"hat angefasst","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0246-ex-001","lang":"de-DE","text":"Fass das nicht an!","order":1,"translations":[{"lang":"fa-IR","text":"به آن دست نزن!"},{"lang":"en-US","text":"Don't touch that!"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":246,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-18;source-order=246","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: anfassen [+A], fasst an, fasste an, hat angefasst"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"fasst an","preterite":"fasste an","perfect":"hat angefasst","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"anfassen","typingStandard":"anfassen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		246
ma2-lu-0247	de-vocabulary	German	verb	Menschen A2	A2			aufschließen	باز کردن قفل، فاصله را جبران کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ein Schloss mit einem Schlüssel öffnen","lang":"de-DE","role":"example","label":"ma2-lu-0247-ex-001","order":1},{"text":"to open a lock with a key","lang":"en-US","role":"example","label":"translation:ma2-lu-0247-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): schließt auf","Präteritum: schloss auf","Perfekt: hat aufgeschlossen","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0247","semantic_identity":"ma2-lu-0247","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0247","type":"verb","headword":"aufschließen","persian_meaning":"باز کردن قفل، فاصله را جبران کردن","core":{"present_3sg":"schließt auf","preterite_3sg":"schloss auf","perfect":"hat aufgeschlossen","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0247-ex-001","lang":"de-DE","text":"Ein Schloss mit einem Schlüssel öffnen","order":1,"translations":[{"lang":"fa-IR","text":"قفل را با کلید باز کردن"},{"lang":"en-US","text":"to open a lock with a key"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":247,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-19;source-order=247","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: aufschließen, schloss auf, hat aufgeschlossen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"schließt auf","preterite":"schloss auf","perfect":"hat aufgeschlossen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"aufschließen","typingStandard":"aufschließen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		247
ma2-lu-0248	de-vocabulary	German	phrase	Menschen A2	A2			zu jdm. aufschließen	به کسی رسیدن و فاصله را جبران کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Sie werden eines Tages zu mir aufschließen.","lang":"de-DE","role":"example","label":"ma2-lu-0248-ex-001","order":1},{"text":"One day you will catch up with me.","lang":"en-US","role":"example","label":"translation:ma2-lu-0248-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0248","semantic_identity":"ma2-lu-0248","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0248","type":"phrase","headword":"zu jdm. aufschließen","persian_meaning":"به کسی رسیدن و فاصله را جبران کردن","core":{"structure":"zu jdm. aufschließen"},"examples":[{"id":"ma2-lu-0248-ex-001","lang":"de-DE","text":"Sie werden eines Tages zu mir aufschließen.","order":1,"translations":[{"lang":"fa-IR","text":"روزی فاصله‌ات را با من جبران خواهی کرد."},{"lang":"en-US","text":"One day you will catch up with me."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":248,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-9:row-20;source-order=248","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: zu jdm. aufschließen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		248
